Rentrée scolaire;Code région académique;Code région Insee;Région académique;Code académie;Académie;Code département;Département;Code Postal;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en UEEA;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;num_ligne
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;254.0;254.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138489
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;206.0;206.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138491
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;108.0;108.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138492
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;4.0;104.0;104.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138494
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;PUBLIC;0;0;7.0;176.0;176.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741147
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;141.0;141.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741148
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;8.0;199.0;199.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741152
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;9.0;225.0;0.0;225.0;0.0;0;46.0;43.0;42.0;51.0;43.0;741156
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;PUBLIC;0;0;15.0;345.0;0.0;345.0;0.0;0;68.0;77.0;60.0;68.0;72.0;741158
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;PUBLIC;0;0;16.0;377.0;0.0;366.0;11.0;0;83.0;55.0;81.0;74.0;73.0;741159
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;14.0;443.0;128.0;315.0;0.0;0;59.0;64.0;64.0;64.0;64.0;741161
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;PUBLIC;0;0;3.0;74.0;74.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741170
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;PUBLIC;0;0;14.0;353.0;0.0;353.0;0.0;0;69.0;66.0;78.0;70.0;70.0;741172
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;PRIVE;0;0;16.0;485.0;189.0;296.0;0.0;0;61.0;62.0;58.0;55.0;60.0;741175
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;0;0;11.0;270.0;270.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397620
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;0;0;13.0;284.0;0.0;284.0;0.0;0;63.0;60.0;52.0;51.0;58.0;397623
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;SECTEUR PUBLIC;0;0;11.0;270.0;0.0;270.0;0.0;0;62.0;65.0;51.0;30.0;62.0;397626
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;SECTEUR PRIVE;0;0;16.0;480.0;181.0;299.0;0.0;0;60.0;60.0;60.0;59.0;60.0;397627
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;SECTEUR PRIVE;0;0;22.0;620.0;214.0;406.0;0.0;0;71.0;71.0;84.0;92.0;88.0;397629
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;0;0;13.0;318.0;0.0;318.0;0.0;0;51.0;64.0;59.0;67.0;77.0;397632
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;0;0;15.0;377.0;0.0;367.0;10.0;0;92.0;77.0;71.0;64.0;63.0;397648
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;SECTEUR PUBLIC;0;0;9.0;243.0;243.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397651
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;142.0;142.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788678
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;14.0;438.0;128.0;310.0;0.0;0;60.0;61.0;64.0;63.0;62.0;788679
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;PUBLIC;0;0;9.0;213.0;0.0;213.0;0.0;0;54.0;44.0;42.0;36.0;37.0;788683
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;PUBLIC;0;0;18.0;447.0;0.0;447.0;0.0;0;95.0;78.0;96.0;93.0;85.0;788697
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;PUBLIC;0;0;8.0;196.0;196.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788698
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;7.0;171.0;171.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788699
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;9.0;216.0;216.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788701
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;PUBLIC;0;0;5.0;109.0;109.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788705
2016;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;0;0;3.0;71.0;29.0;42.0;0.0;0;6.0;11.0;7.0;10.0;8.0;414396
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;0;0;5.0;107.0;107.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447962
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;0;0;6.0;142.0;142.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447965
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;0;0;18.0;449.0;0.0;449.0;0.0;0;106.0;91.0;85.0;87.0;80.0;447973
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;0;0;29.0;907.0;283.0;624.0;0.0;0;123.0;125.0;125.0;123.0;128.0;447976
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;0;0;11.0;296.0;0.0;296.0;0.0;0;60.0;69.0;54.0;56.0;57.0;447981
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;0;0;18.0;481.0;177.0;304.0;0.0;0;42.0;53.0;83.0;78.0;48.0;447982
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922784B;ECOLE PRIMAIRE PUBLIQUE;ECOLE DU NUMERIQUE;SECTEUR PUBLIC;0;0;5.0;117.0;90.0;27.0;0.0;0;16.0;6.0;3.0;2.0;0.0;447984
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;0;0;8.0;217.0;217.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447985
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;0;0;10.0;269.0;269.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447986
2017;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;0;0;7.0;179.0;179.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;447992
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;SECTEUR PUBLIC;0;0;9.0;244.0;244.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346786
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;0;0;17.0;447.0;0.0;447.0;0.0;0;86.0;79.0;96.0;94.0;92.0;346787
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;SECTEUR PRIVE;0;0;21.0;621.0;194.0;427.0;0.0;0;74.0;90.0;93.0;88.0;82.0;346793
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;0;0;14.0;340.0;0.0;327.0;13.0;0;83.0;72.0;65.0;49.0;58.0;346802
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;370.0;0.0;370.0;0.0;0;60.0;75.0;75.0;84.0;76.0;295341
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;289.0;0.0;281.0;8.0;0;66.0;56.0;64.0;60.0;35.0;295348
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;206.0;206.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295356
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;342.0;0.0;332.0;10.0;0;85.0;68.0;53.0;65.0;61.0;295359
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;213.0;213.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295366
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;626.0;186.0;440.0;0.0;0;86.0;86.0;91.0;87.0;90.0;295372
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;13.0;341.0;215.0;126.0;0.0;0;33.0;33.0;23.0;20.0;17.0;295375
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;PUBLIC;0;0;10.0;260.0;0.0;260.0;0.0;0;52.0;41.0;51.0;61.0;55.0;644821
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;PUBLIC;0;0;8.0;198.0;198.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644826
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;628.0;182.0;446.0;0.0;0;85.0;90.0;90.0;88.0;93.0;644829
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;PUBLIC;0;0;8.0;207.0;207.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644832
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;11.0;250.0;0.0;250.0;0.0;0;43.0;59.0;45.0;50.0;53.0;644834
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;15.0;444.0;128.0;316.0;0.0;0;60.0;64.0;64.0;64.0;64.0;644838
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;0;0;6.0;160.0;160.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346783
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;0;0;7.0;153.0;153.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346784
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;0;0;15.0;367.0;0.0;354.0;13.0;0;76.0;79.0;62.0;65.0;72.0;346795
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;0;0;14.0;370.0;0.0;370.0;0.0;0;77.0;56.0;76.0;79.0;82.0;346797
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;103.0;103.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;85202
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;222.0;222.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;85206
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;164.0;0.0;164.0;0.0;0;35.0;32.0;39.0;39.0;19.0;85208
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;262.0;262.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;85210
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;4.0;106.0;106.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;85213
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;331.0;0.0;319.0;12.0;0;64.0;68.0;58.0;55.0;74.0;85214
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;15.0;385.0;0.0;385.0;0.0;0;74.0;86.0;81.0;81.0;63.0;85217
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;25.0;682.0;239.0;443.0;0.0;0;0.0;65.0;127.0;128.0;123.0;85226
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;583.0;175.0;408.0;0.0;0;72.0;89.0;79.0;87.0;81.0;85231
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;PUBLIC;0;0;9.0;216.0;216.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596109
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;12.0;301.0;0.0;301.0;0.0;0;68.0;46.0;54.0;60.0;73.0;596111
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;6.0;147.0;147.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596118
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;PUBLIC;0;0;16.0;396.0;0.0;396.0;0.0;0;75.0;79.0;81.0;85.0;76.0;596120
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;PUBLIC;0;0;16.0;387.0;0.0;376.0;11.0;0;84.0;87.0;62.0;71.0;72.0;596121
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;633.0;172.0;461.0;0.0;0;86.0;92.0;90.0;95.0;98.0;596125
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;154.0;154.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596131
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;PRIVE;0;0;21.0;585.0;163.0;422.0;0.0;0;83.0;75.0;86.0;87.0;91.0;596133
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;SECTEUR PUBLIC;0;0;5.0;132.0;132.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397631
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;0;0;8.0;183.0;183.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397636
2016;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;0;0;6.0;152.0;152.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;397637
